site,date,time,species,common_name
NCL01,09/06/2023,18:00:00,Turdus philomelos,Song Thrush
NCL01,09/06/2023,18:00:00,Turdus philomelos,Song Thrush
NCL01,11/06/2023,19:00:00,Turdus philomelos,Song Thrush
NCL01,11/06/2023,20:00:00,Turdus philomelos,Song Thrush
NCL01,12/06/2023,16:00:00,Turdus philomelos,Song Thrush
NCL03,02/06/2023,07:00:00,Turdus philomelos,Song Thrush
NCL04,08/05/2023,21:00:00,Turdus philomelos,Song Thrush
NCL04,18/05/2023,17:00:00,Turdus philomelos,Song Thrush
NCL04,20/05/2023,16:00:00,Turdus philomelos,Song Thrush
NCL04,20/05/2023,16:00:00,Turdus philomelos,Song Thrush
NCL04,20/05/2023,16:00:00,Turdus philomelos,Song Thrush
NCL04,24/05/2023,21:00:00,Turdus philomelos,Song Thrush
NCL04,25/05/2023,15:00:00,Turdus philomelos,Song Thrush
NCL04,26/05/2023,16:00:00,Turdus philomelos,Song Thrush
NCL04,28/05/2023,08:00:00,Turdus philomelos,Song Thrush
NCL04,29/05/2023,21:00:00,Turdus philomelos,Song Thrush
NCL04,12/06/2023,21:00:00,Turdus philomelos,Song Thrush
NCL06,30/05/2023,21:00:00,Turdus philomelos,Song Thrush
NCL06,03/06/2023,21:00:00,Turdus philomelos,Song Thrush
NCL06,03/06/2023,21:00:00,Turdus philomelos,Song Thrush
NCL07,01/05/2023,04:00:00,Turdus philomelos,Song Thrush
NCL07,01/05/2023,04:00:00,Turdus philomelos,Song Thrush
NCL07,02/05/2023,05:00:00,Turdus philomelos,Song Thrush
NCL07,02/05/2023,05:00:00,Turdus philomelos,Song Thrush
NCL07,02/05/2023,05:00:00,Turdus philomelos,Song Thrush
NCL07,02/05/2023,05:00:00,Turdus philomelos,Song Thrush
NCL07,08/05/2023,09:00:00,Turdus philomelos,Song Thrush
NCL07,08/05/2023,21:00:00,Turdus philomelos,Song Thrush
NCL07,12/05/2023,05:00:00,Turdus philomelos,Song Thrush
NCL07,24/05/2023,18:00:00,Turdus philomelos,Song Thrush
NCL07,27/05/2023,05:00:00,Turdus philomelos,Song Thrush
NCL07,28/05/2023,03:00:00,Turdus philomelos,Song Thrush
NCL07,30/05/2023,21:00:00,Turdus philomelos,Song Thrush
NCL07,30/05/2023,21:00:00,Turdus philomelos,Song Thrush
NCL07,30/05/2023,21:00:00,Turdus philomelos,Song Thrush
NCL07,02/06/2023,04:00:00,Turdus philomelos,Song Thrush
NCL07,02/06/2023,04:00:00,Turdus philomelos,Song Thrush
NCL07,02/06/2023,04:00:00,Turdus philomelos,Song Thrush
NCL07,02/06/2023,03:00:00,Turdus philomelos,Song Thrush
NCL07,02/06/2023,03:00:00,Turdus philomelos,Song Thrush
NCL08,01/05/2023,04:00:00,Turdus philomelos,Song Thrush
NCL08,01/05/2023,04:00:00,Turdus philomelos,Song Thrush
NCL08,02/05/2023,05:00:00,Turdus philomelos,Song Thrush
NCL08,02/05/2023,05:00:00,Turdus philomelos,Song Thrush
NCL08,02/05/2023,05:00:00,Turdus philomelos,Song Thrush
NCL08,02/05/2023,05:00:00,Turdus philomelos,Song Thrush
NCL08,08/05/2023,09:00:00,Turdus philomelos,Song Thrush
NCL08,08/05/2023,21:00:00,Turdus philomelos,Song Thrush
NCL08,12/05/2023,05:00:00,Turdus philomelos,Song Thrush
NCL08,24/05/2023,18:00:00,Turdus philomelos,Song Thrush
NCL08,27/05/2023,05:00:00,Turdus philomelos,Song Thrush
NCL08,28/05/2023,03:00:00,Turdus philomelos,Song Thrush
NCL08,30/05/2023,21:00:00,Turdus philomelos,Song Thrush
NCL08,30/05/2023,21:00:00,Turdus philomelos,Song Thrush
NCL08,30/05/2023,21:00:00,Turdus philomelos,Song Thrush
NCL08,02/06/2023,03:00:00,Turdus philomelos,Song Thrush
NCL08,02/06/2023,03:00:00,Turdus philomelos,Song Thrush
NCL08,02/06/2023,04:00:00,Turdus philomelos,Song Thrush
NCL08,02/06/2023,04:00:00,Turdus philomelos,Song Thrush
NCL08,02/06/2023,04:00:00,Turdus philomelos,Song Thrush
NCL08,12/06/2023,21:00:00,Turdus philomelos,Song Thrush
NCL01,14/05/2023,07:00:00,Muscicapa striata,Spotted Flycatcher
NCL01,14/05/2023,07:00:00,Muscicapa striata,Spotted Flycatcher
NCL01,14/05/2023,07:00:00,Muscicapa striata,Spotted Flycatcher
NCL01,14/05/2023,07:00:00,Muscicapa striata,Spotted Flycatcher
NCL01,20/05/2023,03:00:00,Muscicapa striata,Spotted Flycatcher
NCL01,26/05/2023,03:00:00,Muscicapa striata,Spotted Flycatcher
NCL01,04/06/2023,05:00:00,Muscicapa striata,Spotted Flycatcher
NCL07,24/05/2023,03:00:00,Muscicapa striata,Spotted Flycatcher
NCL08,24/05/2023,03:00:00,Muscicapa striata,Spotted Flycatcher
NCL06,06/06/2023,21:00:00,Muscicapa striata,Spotted Flycatcher
NCL00,08/06/2023,06:00:00,Troglodytes troglodytes,Eurasian Wren
NCL06,06/06/2023,21:00:00,Muscicapa striata,Spotted Flycatcher
NCL07,24/05/2023,03:00:00,Muscicapa striata,Spotted Flycatcher
NCL08,24/05/2023,03:00:00,Muscicapa striata,Spotted Flycatcher
NCL07,24/05/2023,03:00:00,Muscicapa striata,Spotted Flycatcher
NCL08,24/05/2023,03:00:00,Muscicapa striata,Spotted Flycatcher
NCL06,06/06/2023,21:00:00,Muscicapa striata,Spotted Flycatcher
NCL08,03/06/2023,09:00:00,Columba oenas,Stock Dove
NCL00,08/06/2023,07:00:00,Troglodytes troglodytes,Eurasian Wren
NCL08,09/06/2023,15:00:00,Strix aluco,Tawny Owl
NCL04,05/05/2023,13:00:00,Strix aluco,Tawny Owl
NCL04,05/05/2023,13:00:00,Strix aluco,Tawny Owl
NCL04,06/05/2023,20:00:00,Strix aluco,Tawny Owl
NCL04,06/05/2023,20:00:00,Strix aluco,Tawny Owl
NCL04,12/05/2023,02:00:00,Strix aluco,Tawny Owl
NCL04,12/05/2023,23:00:00,Strix aluco,Tawny Owl
NCL04,15/05/2023,18:00:00,Strix aluco,Tawny Owl
NCL04,25/05/2023,00:00:00,Strix aluco,Tawny Owl
NCL04,25/05/2023,00:00:00,Strix aluco,Tawny Owl
NCL04,25/05/2023,00:00:00,Strix aluco,Tawny Owl
NCL04,25/05/2023,00:00:00,Strix aluco,Tawny Owl
NCL04,25/05/2023,00:00:00,Strix aluco,Tawny Owl
NCL04,25/05/2023,01:00:00,Strix aluco,Tawny Owl
NCL04,25/05/2023,01:00:00,Strix aluco,Tawny Owl
NCL04,25/05/2023,01:00:00,Strix aluco,Tawny Owl
NCL04,25/05/2023,01:00:00,Strix aluco,Tawny Owl
NCL04,31/05/2023,03:00:00,Strix aluco,Tawny Owl
NCL04,31/05/2023,03:00:00,Strix aluco,Tawny Owl
NCL04,31/05/2023,03:00:00,Strix aluco,Tawny Owl
NCL04,31/05/2023,03:00:00,Strix aluco,Tawny Owl
NCL04,31/05/2023,03:00:00,Strix aluco,Tawny Owl
NCL04,31/05/2023,03:00:00,Strix aluco,Tawny Owl
NCL04,02/06/2023,16:00:00,Strix aluco,Tawny Owl
NCL04,03/06/2023,02:00:00,Strix aluco,Tawny Owl
NCL04,03/06/2023,02:00:00,Strix aluco,Tawny Owl
NCL04,03/06/2023,02:00:00,Strix aluco,Tawny Owl
NCL03,02/06/2023,01:00:00,Strix aluco,Tawny Owl
NCL06,02/05/2023,13:00:00,Strix aluco,Tawny Owl
NCL06,02/05/2023,14:00:00,Strix aluco,Tawny Owl
NCL06,02/05/2023,14:00:00,Strix aluco,Tawny Owl
NCL06,07/05/2023,11:00:00,Strix aluco,Tawny Owl
NCL06,09/05/2023,20:00:00,Strix aluco,Tawny Owl
NCL06,09/05/2023,20:00:00,Strix aluco,Tawny Owl
NCL06,09/05/2023,21:00:00,Strix aluco,Tawny Owl
NCL06,18/05/2023,04:00:00,Strix aluco,Tawny Owl
NCL06,18/05/2023,04:00:00,Strix aluco,Tawny Owl
NCL06,21/05/2023,21:00:00,Strix aluco,Tawny Owl
NCL06,24/05/2023,20:00:00,Strix aluco,Tawny Owl
NCL06,24/05/2023,20:00:00,Strix aluco,Tawny Owl
NCL06,29/05/2023,22:00:00,Strix aluco,Tawny Owl
NCL06,31/05/2023,21:00:00,Strix aluco,Tawny Owl
NCL06,01/06/2023,06:00:00,Strix aluco,Tawny Owl
NCL06,01/06/2023,06:00:00,Strix aluco,Tawny Owl
NCL06,01/06/2023,08:00:00,Strix aluco,Tawny Owl
NCL06,01/06/2023,09:00:00,Strix aluco,Tawny Owl
NCL06,01/06/2023,09:00:00,Strix aluco,Tawny Owl
NCL06,02/06/2023,21:00:00,Strix aluco,Tawny Owl
NCL06,09/06/2023,15:00:00,Strix aluco,Tawny Owl
NCL06,09/06/2023,15:00:00,Strix aluco,Tawny Owl
NCL07,02/06/2023,16:00:00,Strix aluco,Tawny Owl
NCL07,15/05/2023,19:00:00,Strix aluco,Tawny Owl
NCL00,08/06/2023,20:00:00,Troglodytes troglodytes,Eurasian Wren
NCL00,08/06/2023,10:00:00,Troglodytes troglodytes,Eurasian Wren
NCL00,08/06/2023,07:00:00,Troglodytes troglodytes,Eurasian Wren
NCL00,08/06/2023,03:00:00,Troglodytes troglodytes,Eurasian Wren
NCL00,08/06/2023,11:00:00,Troglodytes troglodytes,Eurasian Wren
NCL00,08/06/2023,04:00:00,Troglodytes troglodytes,Eurasian Wren
NCL00,08/06/2023,05:00:00,Troglodytes troglodytes,Eurasian Wren
NCL00,08/06/2023,03:00:00,Troglodytes troglodytes,Eurasian Wren
NCL00,08/06/2023,05:00:00,Troglodytes troglodytes,Eurasian Wren
NCL00,08/06/2023,04:00:00,Troglodytes troglodytes,Eurasian Wren
NCL00,08/06/2023,08:00:00,Troglodytes troglodytes,Eurasian Wren
NCL00,08/06/2023,22:00:00,Erithacus rubecula,European Robin
NCL00,08/06/2023,05:00:00,Regulus regulus,Goldcrest
NCL00,08/06/2023,05:00:00,Regulus regulus,Goldcrest
NCL00,08/06/2023,17:00:00,Regulus regulus,Goldcrest
NCL00,08/06/2023,05:00:00,Phasianus colchicus,Ring-necked Pheasant
NCL00,08/06/2023,18:00:00,Turdus philomelos,Song Thrush
NCL00,08/06/2023,20:00:00,Anthus trivialis,Tree Pipit
NCL00,08/06/2023,03:00:00,Anthus trivialis,Tree Pipit
NCL00,08/06/2023,20:00:00,Anthus trivialis,Tree Pipit
NCL00,08/06/2023,03:00:00,Anthus trivialis,Tree Pipit
NCL00,08/06/2023,03:00:00,Anthus trivialis,Tree Pipit
NCL00,08/06/2023,20:00:00,Anthus trivialis,Tree Pipit
NCL00,08/06/2023,20:00:00,Anthus trivialis,Tree Pipit
NCL00,08/06/2023,03:00:00,Anthus trivialis,Tree Pipit
NCL00,08/06/2023,20:00:00,Anthus trivialis,Tree Pipit
NCL00,08/06/2023,20:00:00,Anthus trivialis,Tree Pipit
NCL00,08/06/2023,20:00:00,Anthus trivialis,Tree Pipit
NCL00,08/06/2023,16:00:00,Phylloscopus trochilus,Willow Warbler
NCL00,09/06/2023,17:00:00,Fringilla coelebs,Common Chaffinch
NCL00,09/06/2023,21:00:00,Numenius arquata,Eurasian Curlew
NCL00,09/06/2023,06:00:00,Numenius arquata,Eurasian Curlew
NCL00,09/06/2023,06:00:00,Numenius arquata,Eurasian Curlew
NCL00,09/06/2023,12:00:00,Spinus spinus,Eurasian Siskin
NCL00,09/06/2023,05:00:00,Troglodytes troglodytes,Eurasian Wren
NCL00,09/06/2023,14:00:00,Troglodytes troglodytes,Eurasian Wren
NCL00,09/06/2023,03:00:00,Troglodytes troglodytes,Eurasian Wren
NCL00,09/06/2023,04:00:00,Troglodytes troglodytes,Eurasian Wren
NCL00,09/06/2023,04:00:00,Troglodytes troglodytes,Eurasian Wren
NCL00,09/06/2023,09:00:00,Troglodytes troglodytes,Eurasian Wren
NCL00,09/06/2023,03:00:00,Troglodytes troglodytes,Eurasian Wren
NCL00,09/06/2023,03:00:00,Troglodytes troglodytes,Eurasian Wren
NCL00,09/06/2023,09:00:00,Troglodytes troglodytes,Eurasian Wren
NCL00,09/06/2023,09:00:00,Troglodytes troglodytes,Eurasian Wren
NCL00,09/06/2023,09:00:00,Troglodytes troglodytes,Eurasian Wren
NCL00,09/06/2023,18:00:00,Erithacus rubecula,European Robin
NCL00,09/06/2023,02:00:00,Erithacus rubecula,European Robin
NCL00,09/06/2023,21:00:00,Erithacus rubecula,European Robin
NCL00,09/06/2023,21:00:00,Erithacus rubecula,European Robin
NCL00,09/06/2023,03:00:00,Regulus regulus,Goldcrest
NCL00,09/06/2023,21:00:00,Anthus trivialis,Tree Pipit
NCL00,09/06/2023,12:00:00,Anthus trivialis,Tree Pipit
NCL00,09/06/2023,10:00:00,Anthus trivialis,Tree Pipit
NCL00,09/06/2023,03:00:00,Anthus trivialis,Tree Pipit
NCL00,09/06/2023,21:00:00,Anthus trivialis,Tree Pipit
NCL00,09/06/2023,11:00:00,Anthus trivialis,Tree Pipit
NCL00,09/06/2023,10:00:00,Anthus trivialis,Tree Pipit
NCL00,09/06/2023,05:00:00,Anthus trivialis,Tree Pipit
NCL00,09/06/2023,12:00:00,Anthus trivialis,Tree Pipit
NCL00,09/06/2023,05:00:00,Anthus trivialis,Tree Pipit
NCL00,09/06/2023,10:00:00,Anthus trivialis,Tree Pipit
NCL00,09/06/2023,05:00:00,Anthus trivialis,Tree Pipit
NCL00,09/06/2023,11:00:00,Anthus trivialis,Tree Pipit
NCL00,09/06/2023,12:00:00,Anthus trivialis,Tree Pipit
NCL00,09/06/2023,11:00:00,Anthus trivialis,Tree Pipit
NCL00,09/06/2023,11:00:00,Anthus trivialis,Tree Pipit
NCL00,09/06/2023,10:00:00,Anthus trivialis,Tree Pipit
NCL00,09/06/2023,11:00:00,Anthus trivialis,Tree Pipit
NCL00,10/06/2023,09:00:00,Fringilla coelebs,Common Chaffinch
NCL00,10/06/2023,09:00:00,Fringilla coelebs,Common Chaffinch
NCL00,10/06/2023,09:00:00,Fringilla coelebs,Common Chaffinch
NCL00,10/06/2023,18:00:00,Tringa nebularia,Common Greenshank
NCL00,10/06/2023,17:00:00,Spinus spinus,Eurasian Siskin
NCL00,10/06/2023,06:00:00,Certhia familiaris,Eurasian Treecreeper
NCL00,10/06/2023,08:00:00,Troglodytes troglodytes,Eurasian Wren
NCL00,10/06/2023,03:00:00,Troglodytes troglodytes,Eurasian Wren
NCL00,10/06/2023,10:00:00,Troglodytes troglodytes,Eurasian Wren
NCL00,10/06/2023,10:00:00,Troglodytes troglodytes,Eurasian Wren
NCL00,10/06/2023,10:00:00,Troglodytes troglodytes,Eurasian Wren
NCL00,10/06/2023,07:00:00,Troglodytes troglodytes,Eurasian Wren
NCL00,10/06/2023,03:00:00,Troglodytes troglodytes,Eurasian Wren
NCL00,10/06/2023,03:00:00,Troglodytes troglodytes,Eurasian Wren
NCL00,10/06/2023,10:00:00,Troglodytes troglodytes,Eurasian Wren
NCL00,10/06/2023,07:00:00,Troglodytes troglodytes,Eurasian Wren
NCL00,10/06/2023,02:00:00,Erithacus rubecula,European Robin
NCL00,10/06/2023,02:00:00,Erithacus rubecula,European Robin
NCL00,10/06/2023,02:00:00,Erithacus rubecula,European Robin
NCL00,10/06/2023,02:00:00,Erithacus rubecula,European Robin
NCL00,10/06/2023,09:00:00,Regulus regulus,Goldcrest
NCL00,10/06/2023,12:00:00,Anthus trivialis,Tree Pipit
NCL00,10/06/2023,05:00:00,Anthus trivialis,Tree Pipit
NCL00,10/06/2023,03:00:00,Anthus trivialis,Tree Pipit
NCL00,10/06/2023,12:00:00,Anthus trivialis,Tree Pipit
NCL00,10/06/2023,14:00:00,Anthus trivialis,Tree Pipit
NCL00,10/06/2023,20:00:00,Anthus trivialis,Tree Pipit
NCL00,10/06/2023,12:00:00,Phylloscopus trochilus,Willow Warbler
NCL00,10/06/2023,16:00:00,Phylloscopus trochilus,Willow Warbler
NCL00,11/06/2023,17:00:00,Turdus merula,Eurasian Blackbird
NCL00,11/06/2023,17:00:00,Turdus merula,Eurasian Blackbird
NCL00,11/06/2023,16:00:00,Cyanistes caeruleus,Eurasian Blue Tit
NCL00,11/06/2023,06:00:00,Cyanistes caeruleus,Eurasian Blue Tit
NCL00,11/06/2023,19:00:00,Sitta europaea,Eurasian Nuthatch
NCL00,11/06/2023,14:00:00,Spinus spinus,Eurasian Siskin
NCL00,11/06/2023,07:00:00,Troglodytes troglodytes,Eurasian Wren
NCL00,11/06/2023,07:00:00,Troglodytes troglodytes,Eurasian Wren
NCL00,11/06/2023,04:00:00,Troglodytes troglodytes,Eurasian Wren
NCL00,11/06/2023,17:00:00,Troglodytes troglodytes,Eurasian Wren
NCL00,11/06/2023,03:00:00,Troglodytes troglodytes,Eurasian Wren
NCL00,11/06/2023,03:00:00,Troglodytes troglodytes,Eurasian Wren
NCL00,11/06/2023,03:00:00,Troglodytes troglodytes,Eurasian Wren
NCL00,11/06/2023,04:00:00,Troglodytes troglodytes,Eurasian Wren
NCL00,11/06/2023,17:00:00,Troglodytes troglodytes,Eurasian Wren
NCL00,11/06/2023,06:00:00,Regulus regulus,Goldcrest
NCL00,11/06/2023,08:00:00,Motacilla cinerea,Gray Wagtail
NCL00,11/06/2023,19:00:00,Turdus philomelos,Song Thrush
NCL00,11/06/2023,19:00:00,Turdus philomelos,Song Thrush
NCL00,11/06/2023,20:00:00,Turdus philomelos,Song Thrush
NCL00,11/06/2023,20:00:00,Turdus philomelos,Song Thrush
NCL00,11/06/2023,20:00:00,Turdus philomelos,Song Thrush
NCL00,11/06/2023,19:00:00,Turdus philomelos,Song Thrush
NCL00,11/06/2023,20:00:00,Turdus philomelos,Song Thrush
NCL00,11/06/2023,18:00:00,Muscicapa striata,Spotted Flycatcher
NCL00,11/06/2023,20:00:00,Anthus trivialis,Tree Pipit
NCL00,11/06/2023,11:00:00,Anthus trivialis,Tree Pipit
NCL00,11/06/2023,12:00:00,Anthus trivialis,Tree Pipit
NCL00,11/06/2023,11:00:00,Anthus trivialis,Tree Pipit
NCL00,11/06/2023,11:00:00,Anthus trivialis,Tree Pipit
NCL00,11/06/2023,13:00:00,Anthus trivialis,Tree Pipit
NCL00,11/06/2023,12:00:00,Anthus trivialis,Tree Pipit
NCL00,11/06/2023,12:00:00,Anthus trivialis,Tree Pipit
NCL00,11/06/2023,12:00:00,Anthus trivialis,Tree Pipit
NCL00,11/06/2023,12:00:00,Anthus trivialis,Tree Pipit
NCL00,11/06/2023,17:00:00,Phylloscopus trochilus,Willow Warbler
NCL01,02/05/2023,07:00:00,Anthus trivialis,Tree Pipit
NCL01,02/05/2023,12:00:00,Anthus trivialis,Tree Pipit
NCL01,02/05/2023,12:00:00,Anthus trivialis,Tree Pipit
NCL01,02/05/2023,14:00:00,Anthus trivialis,Tree Pipit
NCL01,02/05/2023,16:00:00,Anthus trivialis,Tree Pipit
NCL01,02/05/2023,16:00:00,Anthus trivialis,Tree Pipit
NCL01,02/05/2023,16:00:00,Anthus trivialis,Tree Pipit
NCL01,02/05/2023,17:00:00,Anthus trivialis,Tree Pipit
NCL01,02/05/2023,17:00:00,Anthus trivialis,Tree Pipit
NCL01,02/05/2023,17:00:00,Anthus trivialis,Tree Pipit
NCL01,03/05/2023,06:00:00,Anthus trivialis,Tree Pipit
NCL01,03/05/2023,09:00:00,Anthus trivialis,Tree Pipit
NCL01,03/05/2023,09:00:00,Anthus trivialis,Tree Pipit
NCL01,03/05/2023,11:00:00,Anthus trivialis,Tree Pipit
NCL01,03/05/2023,11:00:00,Anthus trivialis,Tree Pipit
NCL01,03/05/2023,12:00:00,Anthus trivialis,Tree Pipit
NCL01,03/05/2023,12:00:00,Anthus trivialis,Tree Pipit
NCL01,03/05/2023,14:00:00,Anthus trivialis,Tree Pipit
NCL01,03/05/2023,14:00:00,Anthus trivialis,Tree Pipit
NCL01,03/05/2023,15:00:00,Anthus trivialis,Tree Pipit
NCL01,03/05/2023,16:00:00,Anthus trivialis,Tree Pipit
NCL01,04/05/2023,04:00:00,Anthus trivialis,Tree Pipit
NCL01,04/05/2023,13:00:00,Anthus trivialis,Tree Pipit
NCL01,06/05/2023,06:00:00,Anthus trivialis,Tree Pipit
NCL01,06/05/2023,11:00:00,Anthus trivialis,Tree Pipit
NCL01,06/05/2023,11:00:00,Anthus trivialis,Tree Pipit
NCL01,07/05/2023,07:00:00,Anthus trivialis,Tree Pipit
NCL01,07/05/2023,07:00:00,Anthus trivialis,Tree Pipit
NCL01,08/05/2023,10:00:00,Anthus trivialis,Tree Pipit
NCL01,08/05/2023,10:00:00,Anthus trivialis,Tree Pipit
NCL01,08/05/2023,10:00:00,Anthus trivialis,Tree Pipit
NCL01,08/05/2023,10:00:00,Anthus trivialis,Tree Pipit
NCL01,08/05/2023,10:00:00,Anthus trivialis,Tree Pipit
NCL01,08/05/2023,10:00:00,Anthus trivialis,Tree Pipit
NCL01,08/05/2023,14:00:00,Anthus trivialis,Tree Pipit
NCL01,08/05/2023,14:00:00,Anthus trivialis,Tree Pipit
NCL01,08/05/2023,15:00:00,Anthus trivialis,Tree Pipit
NCL01,08/05/2023,16:00:00,Anthus trivialis,Tree Pipit
NCL01,09/05/2023,05:00:00,Anthus trivialis,Tree Pipit
NCL01,11/05/2023,06:00:00,Anthus trivialis,Tree Pipit
NCL01,11/05/2023,06:00:00,Anthus trivialis,Tree Pipit
NCL01,11/05/2023,06:00:00,Anthus trivialis,Tree Pipit
NCL01,12/05/2023,05:00:00,Anthus trivialis,Tree Pipit
NCL01,14/05/2023,17:00:00,Anthus trivialis,Tree Pipit
NCL01,14/05/2023,18:00:00,Anthus trivialis,Tree Pipit
NCL01,16/05/2023,04:00:00,Anthus trivialis,Tree Pipit
NCL01,16/05/2023,04:00:00,Anthus trivialis,Tree Pipit
NCL01,16/05/2023,05:00:00,Anthus trivialis,Tree Pipit
NCL01,16/05/2023,08:00:00,Anthus trivialis,Tree Pipit
NCL01,17/05/2023,04:00:00,Anthus trivialis,Tree Pipit
NCL01,18/05/2023,16:00:00,Anthus trivialis,Tree Pipit
NCL01,18/05/2023,16:00:00,Anthus trivialis,Tree Pipit
NCL01,18/05/2023,16:00:00,Anthus trivialis,Tree Pipit
NCL01,18/05/2023,16:00:00,Anthus trivialis,Tree Pipit
NCL01,18/05/2023,16:00:00,Anthus trivialis,Tree Pipit
NCL01,19/05/2023,04:00:00,Anthus trivialis,Tree Pipit
NCL01,20/05/2023,09:00:00,Anthus trivialis,Tree Pipit
NCL01,20/05/2023,13:00:00,Anthus trivialis,Tree Pipit
NCL01,21/05/2023,04:00:00,Anthus trivialis,Tree Pipit
NCL01,21/05/2023,04:00:00,Anthus trivialis,Tree Pipit
NCL01,21/05/2023,13:00:00,Anthus trivialis,Tree Pipit
NCL01,21/05/2023,13:00:00,Anthus trivialis,Tree Pipit
NCL01,21/05/2023,13:00:00,Anthus trivialis,Tree Pipit
NCL01,23/05/2023,04:00:00,Anthus trivialis,Tree Pipit
NCL01,23/05/2023,20:00:00,Anthus trivialis,Tree Pipit
NCL01,23/05/2023,20:00:00,Anthus trivialis,Tree Pipit
NCL01,25/05/2023,04:00:00,Anthus trivialis,Tree Pipit
NCL01,26/05/2023,04:00:00,Anthus trivialis,Tree Pipit
NCL01,27/05/2023,19:00:00,Anthus trivialis,Tree Pipit
NCL01,27/05/2023,20:00:00,Anthus trivialis,Tree Pipit
NCL01,28/05/2023,03:00:00,Anthus trivialis,Tree Pipit
NCL01,28/05/2023,07:00:00,Anthus trivialis,Tree Pipit
NCL01,28/05/2023,17:00:00,Anthus trivialis,Tree Pipit
NCL01,30/05/2023,20:00:00,Anthus trivialis,Tree Pipit
NCL01,31/05/2023,03:00:00,Anthus trivialis,Tree Pipit
NCL01,31/05/2023,20:00:00,Anthus trivialis,Tree Pipit
NCL01,01/06/2023,09:00:00,Anthus trivialis,Tree Pipit
NCL01,07/06/2023,21:00:00,Anthus trivialis,Tree Pipit
NCL01,08/06/2023,11:00:00,Anthus trivialis,Tree Pipit
NCL01,08/06/2023,20:00:00,Anthus trivialis,Tree Pipit
NCL01,08/06/2023,20:00:00,Anthus trivialis,Tree Pipit
NCL01,08/06/2023,20:00:00,Anthus trivialis,Tree Pipit
NCL01,10/06/2023,03:00:00,Anthus trivialis,Tree Pipit
NCL01,10/06/2023,03:00:00,Anthus trivialis,Tree Pipit
NCL01,10/06/2023,20:00:00,Anthus trivialis,Tree Pipit
NCL03,01/05/2023,05:00:00,Anthus trivialis,Tree Pipit
NCL03,01/05/2023,05:00:00,Anthus trivialis,Tree Pipit
NCL03,01/05/2023,05:00:00,Anthus trivialis,Tree Pipit
NCL03,01/05/2023,06:00:00,Anthus trivialis,Tree Pipit
NCL03,01/05/2023,06:00:00,Anthus trivialis,Tree Pipit
NCL03,01/05/2023,09:00:00,Anthus trivialis,Tree Pipit
NCL03,01/05/2023,10:00:00,Anthus trivialis,Tree Pipit
NCL03,01/05/2023,10:00:00,Anthus trivialis,Tree Pipit
NCL03,01/05/2023,11:00:00,Anthus trivialis,Tree Pipit
NCL03,01/05/2023,12:00:00,Anthus trivialis,Tree Pipit
NCL03,01/05/2023,12:00:00,Anthus trivialis,Tree Pipit
NCL03,01/05/2023,13:00:00,Anthus trivialis,Tree Pipit
NCL03,01/05/2023,13:00:00,Anthus trivialis,Tree Pipit
NCL03,01/05/2023,14:00:00,Anthus trivialis,Tree Pipit
NCL03,01/05/2023,14:00:00,Anthus trivialis,Tree Pipit
NCL03,02/05/2023,06:00:00,Anthus trivialis,Tree Pipit
NCL03,02/05/2023,08:00:00,Anthus trivialis,Tree Pipit
NCL03,02/05/2023,08:00:00,Anthus trivialis,Tree Pipit
NCL03,02/05/2023,09:00:00,Anthus trivialis,Tree Pipit
NCL03,02/05/2023,09:00:00,Anthus trivialis,Tree Pipit
NCL03,02/05/2023,09:00:00,Anthus trivialis,Tree Pipit
NCL03,02/05/2023,10:00:00,Anthus trivialis,Tree Pipit
NCL03,02/05/2023,10:00:00,Anthus trivialis,Tree Pipit
NCL03,02/05/2023,10:00:00,Anthus trivialis,Tree Pipit
NCL03,02/05/2023,11:00:00,Anthus trivialis,Tree Pipit
NCL03,02/05/2023,11:00:00,Anthus trivialis,Tree Pipit
NCL03,02/05/2023,11:00:00,Anthus trivialis,Tree Pipit
NCL03,02/05/2023,12:00:00,Anthus trivialis,Tree Pipit
NCL03,02/05/2023,13:00:00,Anthus trivialis,Tree Pipit
NCL03,02/05/2023,13:00:00,Anthus trivialis,Tree Pipit
NCL03,03/05/2023,05:00:00,Anthus trivialis,Tree Pipit
NCL03,03/05/2023,05:00:00,Anthus trivialis,Tree Pipit
NCL03,03/05/2023,05:00:00,Anthus trivialis,Tree Pipit
NCL03,03/05/2023,05:00:00,Anthus trivialis,Tree Pipit
NCL03,03/05/2023,07:00:00,Anthus trivialis,Tree Pipit
NCL03,03/05/2023,07:00:00,Anthus trivialis,Tree Pipit
NCL03,03/05/2023,07:00:00,Anthus trivialis,Tree Pipit
NCL03,03/05/2023,07:00:00,Anthus trivialis,Tree Pipit
NCL03,03/05/2023,10:00:00,Anthus trivialis,Tree Pipit
NCL03,03/05/2023,10:00:00,Anthus trivialis,Tree Pipit
NCL03,03/05/2023,11:00:00,Anthus trivialis,Tree Pipit
NCL03,03/05/2023,11:00:00,Anthus trivialis,Tree Pipit
NCL03,03/05/2023,15:00:00,Anthus trivialis,Tree Pipit
NCL03,03/05/2023,15:00:00,Anthus trivialis,Tree Pipit
NCL03,03/05/2023,16:00:00,Anthus trivialis,Tree Pipit
NCL03,03/05/2023,17:00:00,Anthus trivialis,Tree Pipit
NCL03,03/05/2023,17:00:00,Anthus trivialis,Tree Pipit
